gene,oncokb_gene_type,oncokb_source_count,oncokb_annotated,cosmic_cgc_v99_flag_in_oncokb,intogen_2024_driver,vogelstein_2013,cancer_hotspots_v3_gene,primary_driver_evidence_count,selected_for_v4_exact_gene_block,selection_rule
PAK5,ONCOGENE,3,True,False,False,False,False,1,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PALB2,TSG,6,True,True,True,False,False,3,True,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PARP1,TSG,4,True,False,False,False,True,1,True,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PARP2,,1,False,False,False,False,False,0,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PARP3,,1,False,False,False,False,False,0,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PARP4,,0,False,False,True,False,False,1,False,not selected: only IntOGen support and no Cancer Hotspots v3 gene evidence
PASK,,1,False,False,False,False,False,0,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PATZ1,,1,False,True,False,False,False,1,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PAX3,ONCOGENE,3,True,True,False,False,False,2,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PAX5,ONCOGENE_AND_TSG,7,True,True,True,True,True,4,True,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PAX7,ONCOGENE,3,True,True,False,False,False,2,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PAX8,ONCOGENE,2,True,True,False,False,False,2,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PBRM1,TSG,7,True,True,True,True,True,4,True,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PBX1,,2,False,True,False,False,False,1,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PC,,1,False,False,False,False,False,0,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PCBP1,INSUFFICIENT_EVIDENCE,3,True,False,True,False,False,2,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PCLO,,1,False,False,False,False,False,0,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PCM1,,2,False,True,True,False,False,2,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PCMTD1,,0,False,False,True,False,False,1,False,not selected: only IntOGen support and no Cancer Hotspots v3 gene evidence
PCSK7,,1,False,False,False,False,False,0,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PDCD1,ONCOGENE,5,True,False,False,False,False,1,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PDCD11,,1,False,False,False,False,False,0,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PDCD1LG2,ONCOGENE,6,True,True,True,False,False,3,True,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PDE4DIP,,2,False,True,False,False,False,1,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PDGFB,ONCOGENE,3,True,True,False,False,False,2,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PDGFRA,ONCOGENE,7,True,True,True,True,True,4,True,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PDGFRB,ONCOGENE,6,True,True,True,False,True,3,True,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PDK1,ONCOGENE,3,True,False,False,False,False,1,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PDPK1,INSUFFICIENT_EVIDENCE,3,True,False,False,False,True,1,True,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PDS5B,TSG,2,True,False,False,False,False,1,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PDZD2,,0,False,False,True,False,False,1,False,not selected: only IntOGen support and no Cancer Hotspots v3 gene evidence
PEG3,,0,False,False,True,False,False,1,False,not selected: only IntOGen support and no Cancer Hotspots v3 gene evidence
PER1,,2,False,True,False,False,False,1,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PER3,,0,False,False,True,False,False,1,False,not selected: only IntOGen support and no Cancer Hotspots v3 gene evidence
PGBD5,ONCOGENE,2,True,False,False,False,False,1,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PGR,ONCOGENE,3,True,False,False,False,True,1,True,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PHF1,,1,False,False,False,False,False,0,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PHF19,ONCOGENE,1,True,False,False,False,False,1,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PHF6,TSG,6,True,True,True,True,False,4,True,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PHLPP1,TSG,1,True,False,False,False,False,1,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PHLPP2,TSG,1,True,False,False,False,False,1,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PHOX2B,TSG,4,True,True,False,False,False,2,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PI4KA,,0,False,False,True,False,False,1,False,not selected: only IntOGen support and no Cancer Hotspots v3 gene evidence
PICALM,ONCOGENE,3,True,True,True,False,False,3,True,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PIGA,TSG,2,True,False,False,False,False,1,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PIK3C2B,ONCOGENE,2,True,False,False,False,False,1,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PIK3C2G,INSUFFICIENT_EVIDENCE,4,True,False,False,False,False,1,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PIK3C3,INSUFFICIENT_EVIDENCE,3,True,False,False,False,False,1,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PIK3CA,ONCOGENE,7,True,True,True,True,True,4,True,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PIK3CB,ONCOGENE,5,True,True,True,False,True,3,True,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PIK3CD,ONCOGENE,3,True,False,False,False,True,1,True,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PIK3CG,ONCOGENE,4,True,False,False,False,False,1,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PIK3R1,TSG,7,True,True,True,True,True,4,True,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PIK3R2,TSG,4,True,False,False,False,True,1,True,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PIK3R3,TSG,3,True,False,False,False,False,1,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PIM1,INSUFFICIENT_EVIDENCE,6,True,True,True,False,True,3,True,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PLAG1,,2,False,True,True,False,False,2,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PLCG1,ONCOGENE,3,True,True,True,False,False,3,True,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PLCG2,ONCOGENE,4,True,False,False,False,False,1,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PLK2,INSUFFICIENT_EVIDENCE,3,True,False,False,False,True,1,True,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PLXNC1,,0,False,False,True,False,False,1,False,not selected: only IntOGen support and no Cancer Hotspots v3 gene evidence
PMAIP1,TSG,3,True,False,False,False,False,1,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PML,TSG,3,True,True,True,False,False,3,True,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PMS1,TSG,3,True,False,False,False,False,1,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PMS2,TSG,5,True,True,True,False,True,3,True,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PNRC1,INSUFFICIENT_EVIDENCE,3,True,False,False,False,False,1,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
POLD1,TSG,5,True,True,True,False,False,3,True,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
POLE,TSG,5,True,True,True,False,True,3,True,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
POLG,INSUFFICIENT_EVIDENCE,1,True,False,False,False,False,1,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
POLH,TSG,1,True,False,False,False,False,1,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
POLQ,,1,False,True,True,False,False,2,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
POT1,TSG,5,True,True,True,False,False,3,True,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
POU2AF1,,2,False,True,False,False,False,1,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
POU2F2,ONCOGENE,1,True,False,True,False,False,2,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
POU3F2,ONCOGENE,1,True,False,False,False,False,1,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
POU3F4,ONCOGENE,1,True,False,False,False,False,1,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
POU5F1,,1,False,True,False,False,False,1,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PPARG,ONCOGENE,5,True,True,False,False,False,2,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PPFIBP1,,1,False,True,False,False,False,1,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PPM1D,ONCOGENE,4,True,True,True,False,True,3,True,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PPP1CB,,1,False,False,False,False,False,0,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PPP2R1A,TSG,7,True,True,True,True,True,4,True,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PPP2R2A,TSG,2,True,False,False,False,False,1,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PPP3CA,,0,False,False,True,False,False,1,False,not selected: only IntOGen support and no Cancer Hotspots v3 gene evidence
PPP4R2,INSUFFICIENT_EVIDENCE,3,True,False,False,False,True,1,True,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PPP6C,TSG,4,True,True,True,False,True,3,True,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PRCC,ONCOGENE,2,True,True,False,False,False,2,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PRDM1,TSG,7,True,True,True,True,False,4,True,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PRDM14,INSUFFICIENT_EVIDENCE,3,True,False,False,False,True,1,True,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PRDM16,,2,False,True,True,False,False,2,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PRDM2,,0,False,False,True,False,False,1,False,not selected: only IntOGen support and no Cancer Hotspots v3 gene evidence
PREX2,INSUFFICIENT_EVIDENCE,4,True,True,True,False,True,3,True,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PRF1,,1,False,True,False,False,False,1,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PRKACA,ONCOGENE,2,True,True,False,False,False,2,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PRKAR1A,TSG,6,True,True,True,False,False,3,True,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PRKCB,ONCOGENE,1,True,False,True,False,False,2,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PRKCD,,0,False,False,True,False,False,1,False,not selected: only IntOGen support and no Cancer Hotspots v3 gene evidence
PRKCI,ONCOGENE,4,True,False,False,False,True,1,True,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PRKD1,INSUFFICIENT_EVIDENCE,3,True,False,True,False,False,2,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PRKD2,,0,False,False,True,False,False,1,False,not selected: only IntOGen support and no Cancer Hotspots v3 gene evidence
PRKDC,ONCOGENE_AND_TSG,2,True,False,False,False,False,1,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PRKN,TSG,4,True,False,False,False,False,1,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PRMT5,ONCOGENE,1,True,False,False,False,False,1,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PRPF8,TSG,1,True,False,False,False,False,1,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PRRX1,,2,False,True,False,False,False,1,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PRSS1,INSUFFICIENT_EVIDENCE,1,True,False,False,False,False,1,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PRSS8,,1,False,False,False,False,False,0,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PRUNE2,,0,False,False,True,False,False,1,False,not selected: only IntOGen support and no Cancer Hotspots v3 gene evidence
PSIP1,,2,False,True,True,False,False,2,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PSMB2,ONCOGENE,1,True,False,False,False,False,1,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PSPC1,,0,False,False,True,False,False,1,False,not selected: only IntOGen support and no Cancer Hotspots v3 gene evidence
PTCH1,TSG,7,True,True,True,True,False,4,True,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PTEN,TSG,7,True,True,True,True,True,4,True,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PTH,INSUFFICIENT_EVIDENCE,1,True,False,False,False,False,1,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PTK6,,1,False,True,True,False,False,2,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PTK7,ONCOGENE,2,True,False,False,False,False,1,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PTMA,,0,False,False,True,False,False,1,False,not selected: only IntOGen support and no Cancer Hotspots v3 gene evidence
PTP4A1,INSUFFICIENT_EVIDENCE,3,True,False,False,False,False,1,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PTPN1,TSG,2,True,False,False,False,False,1,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PTPN11,ONCOGENE,7,True,True,True,True,True,4,True,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PTPN13,TSG,2,True,True,True,False,False,3,True,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PTPN14,TSG,1,True,False,True,False,False,2,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PTPN2,TSG,3,True,False,False,False,False,1,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PTPN3,,0,False,False,True,False,False,1,False,not selected: only IntOGen support and no Cancer Hotspots v3 gene evidence
PTPN6,,1,False,False,True,False,False,1,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PTPRB,,1,False,True,True,False,False,2,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PTPRC,,1,False,True,True,False,False,2,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PTPRD,TSG,3,True,False,True,False,True,2,True,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PTPRK,,1,False,True,True,False,False,2,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PTPRO,,2,False,False,False,False,False,0,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PTPRS,TSG,3,True,False,False,False,True,1,True,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PTPRT,TSG,4,True,True,True,False,True,3,True,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PUM1,INSUFFICIENT_EVIDENCE,1,True,False,False,False,False,1,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
PWWP2A,,0,False,False,True,False,False,1,False,not selected: only IntOGen support and no Cancer Hotspots v3 gene evidence
QKI,TSG,3,True,True,True,False,False,3,True,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
RAB35,ONCOGENE,3,True,False,False,False,False,1,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
RABEP1,,2,False,True,False,False,False,1,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
RAC1,ONCOGENE,5,True,True,True,False,True,3,True,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
RAC2,ONCOGENE,3,True,False,False,False,False,1,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
RAD17,TSG,1,True,False,False,False,False,1,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
RAD21,TSG,6,True,True,True,False,False,3,True,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
RAD50,TSG,5,True,True,True,False,True,3,True,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
RAD51,TSG,5,True,False,False,False,False,1,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
RAD51B,TSG,5,True,True,False,False,False,2,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
RAD51C,TSG,4,True,False,False,False,True,1,True,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
RAD51D,TSG,4,True,False,False,False,False,1,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
RAD52,INSUFFICIENT_EVIDENCE,4,True,False,False,False,True,1,True,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
RAD54L,INSUFFICIENT_EVIDENCE,4,True,False,False,False,False,1,False,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
RAF1,ONCOGENE,6,True,True,True,False,True,3,True,>=3 of OncoKB annotated / CGC flag / IntOGen / Vogelstein OR Cancer Hotspots v3 gene
